nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
9,0.7708333333333334,0.7447916666666666,0.7241289227051562,0.6895356895356894,5,33,2
10,0.7916666666666666,0.7604166666666666,0.7492081115501421,0.7159032424086464,6,33,2
11,0.7864583333333334,0.7291666666666666,0.7402237402237402,0.6756335282651073,7,33,2
12,0.7942708333333334,0.7447916666666666,0.7529782504254643,0.692779936648924,7,33,2
13,0.7916666666666666,0.734375,0.7504873294346979,0.6834653305317602,8,33,2
14,0.7916666666666666,0.734375,0.7504873294346979,0.6834653305317602,9,33,2
15,0.7786458333333334,0.7291666666666666,0.7342171048881578,0.6819166560468969,10,33,2
16,0.7916666666666666,0.7395833333333334,0.7492081115501421,0.6941506308143239,11,33,2
17,0.7864583333333334,0.734375,0.7388188453881885,0.6802403422264311,12,33,2
18,0.7890625,0.734375,0.742701862069536,0.6802403422264311,13,33,2
19,0.7864583333333334,0.734375,0.7388188453881885,0.6834653305317602,14,33,2
20,0.7864583333333334,0.734375,0.7402237402237402,0.6834653305317602,14,33,2
21,0.7942708333333334,0.7239583333333334,0.7503928909367672,0.6641916641916642,15,33,2
22,0.796875,0.7239583333333334,0.7542016806722689,0.6641916641916642,16,33,2
23,0.7994791666666666,0.71875,0.7579864947820749,0.6521739130434783,16,33,2
24,0.796875,0.7395833333333334,0.7542016806722689,0.6814863968148639,17,33,2
25,0.7916666666666666,0.7395833333333334,0.7478991596638656,0.6848739495798319,18,33,2
26,0.7890625,0.734375,0.745414364640884,0.6768636768636769,19,33,2
27,0.7864583333333334,0.7291666666666666,0.7429383143388957,0.6687458526874586,20,33,2
28,0.796875,0.7395833333333334,0.7579440762889931,0.6848739495798319,21,33,2
29,0.7942708333333334,0.734375,0.754227058032423,0.6802403422264311,22,33,2
30,0.7942708333333334,0.7395833333333334,0.754227058032423,0.6848739495798319,23,33,2
31,0.796875,0.7395833333333334,0.7554779087613885,0.6881091617933723,24,33,2
32,0.7890625,0.7291666666666666,0.745414364640884,0.6722689075630253,24,33,2
33,0.7916666666666666,0.7395833333333334,0.7492081115501421,0.6881091617933723,25,33,2
1,0.6875,0.65625,0.5774027879677183,0.5699742093117959,1,33,2
2,0.7421875,0.765625,0.6820527403045991,0.7207047034103766,2,33,2
3,0.7526041666666666,0.765625,0.6965840756543653,0.7207047034103766,2,33,2
4,0.7604166666666666,0.75,0.7144981412639405,0.7005847953216374,3,33,2
5,0.7604166666666666,0.734375,0.7144981412639405,0.6834653305317602,4,33,2
6,0.765625,0.734375,0.7178591254939098,0.6834653305317602,4,33,2
7,0.7708333333333334,0.7395833333333334,0.7255360623781677,0.6881091617933723,5,33,2
8,0.7682291666666666,0.7604166666666666,0.7202701043585021,0.718618580349178,6,33,2
9,0.78125,0.75,0.7352941176470589,0.7035512094698919,7,33,2
10,0.7890625,0.75,0.7467245352463622,0.7035512094698919,8,33,2
11,0.7786458333333334,0.7604166666666666,0.7314353889825976,0.7159032424086464,9,33,2
12,0.7786458333333334,0.7552083333333334,0.7342171048881578,0.7082915791175044,9,33,2
13,0.7786458333333334,0.7552083333333334,0.7342171048881578,0.7082915791175044,10,33,2
14,0.78125,0.7604166666666666,0.7380116959064327,0.718618580349178,11,33,2
15,0.7864583333333334,0.7604166666666666,0.7442495126705653,0.718618580349178,12,33,2
16,0.7864583333333334,0.7395833333333334,0.7429383143388957,0.6941506308143239,13,33,2
17,0.7864583333333334,0.7447916666666666,0.7429383143388957,0.7016648168701443,14,33,2
18,0.7890625,0.7395833333333334,0.745414364640884,0.6941506308143239,14,33,2
19,0.7864583333333334,0.7447916666666666,0.7429383143388957,0.6988379909728224,15,33,2
20,0.7838541666666666,0.734375,0.7404708200672601,0.6834653305317602,16,33,2
21,0.7734375,0.7395833333333334,0.7293386588458328,0.6911991765311374,17,33,2
22,0.7890625,0.734375,0.7467245352463622,0.686545664073754,17,33,2
23,0.7838541666666666,0.7395833333333334,0.7404708200672601,0.6911991765311374,17,33,2
24,0.7864583333333334,0.7395833333333334,0.7429383143388957,0.6911991765311374,18,33,2
25,0.7864583333333334,0.7395833333333334,0.7429383143388957,0.6911991765311374,19,33,2
26,0.7786458333333334,0.7395833333333334,0.732842234499693,0.6881091617933723,19,33,2
27,0.7760416666666666,0.734375,0.7317738791423003,0.6834653305317602,20,33,2
28,0.7786458333333334,0.734375,0.7342171048881578,0.6802403422264311,21,33,2
29,0.78125,0.7291666666666666,0.7380116959064327,0.6756335282651073,22,33,2
30,0.7864583333333334,0.7395833333333334,0.7429383143388957,0.6848739495798319,23,33,2
31,0.7942708333333334,0.7447916666666666,0.7554475319838448,0.6958784548246323,23,33,2
32,0.7942708333333334,0.7447916666666666,0.7554475319838448,0.6958784548246323,24,33,2
33,0.796875,0.7447916666666666,0.7579440762889931,0.6958784548246323,25,33,2
1,0.7161458333333334,0.703125,0.6253993824674453,0.6218774833293024,1,33,2
2,0.7447916666666666,0.7604166666666666,0.6843800322061191,0.700285054974888,1,33,2
3,0.7421875,0.7864583333333334,0.6838086683134965,0.7312852022529441,2,33,2
4,0.7682291666666666,0.765625,0.7187970543464846,0.7084921893451196,2,33,2
5,0.78125,0.78125,0.7352941176470589,0.7294685990338164,3,33,2
6,0.7734375,0.765625,0.7293386588458328,0.7050691244239631,4,33,2
7,0.7734375,0.7604166666666666,0.7293386588458328,0.700285054974888,5,33,2
8,0.7734375,0.7552083333333334,0.7293386588458328,0.6989491242702253,6,33,2
9,0.765625,0.75,0.7192982456140351,0.7035512094698919,7,33,2
10,0.765625,0.7552083333333334,0.7192982456140351,0.7111303178718908,7,33,2
11,0.765625,0.7447916666666666,0.7192982456140351,0.6958784548246323,8,33,2
12,0.7708333333333334,0.7604166666666666,0.728255275347401,0.7130604288499025,8,33,2
13,0.765625,0.7447916666666666,0.7220792588780236,0.692779936648924,8,33,2
14,0.7760416666666666,0.7708333333333334,0.7344312918167781,0.7379652605459057,9,33,2
15,0.7786458333333334,0.7447916666666666,0.7381573141871565,0.704364767620903,9,33,2
16,0.7760416666666666,0.765625,0.7344312918167781,0.7284982559783804,10,33,2
17,0.7786458333333334,0.7552083333333334,0.7381573141871565,0.7164315117996418,11,33,2
18,0.7838541666666666,0.75,0.7443183185592235,0.706384605581751,12,33,2
19,0.78125,0.734375,0.7393243898496848,0.6894878706199461,13,33,2
20,0.7786458333333334,0.7239583333333334,0.7355607586424804,0.6742533371746855,14,33,2
21,0.78125,0.7291666666666666,0.7406073082861555,0.6756335282651073,15,33,2
22,0.7838541666666666,0.7239583333333334,0.7430651285399889,0.671052206238888,15,33,2
23,0.78125,0.734375,0.7393243898496848,0.6834653305317602,16,33,2
24,0.7864583333333334,0.7447916666666666,0.7455309519961208,0.6988379909728224,17,33,2
25,0.7864583333333334,0.7447916666666666,0.7455309519961208,0.6988379909728224,18,33,2
26,0.796875,0.7291666666666666,0.7554779087613885,0.6788471435923829,19,33,2
27,0.7942708333333334,0.7291666666666666,0.754227058032423,0.6788471435923829,20,33,2
28,0.7994791666666666,0.7291666666666666,0.7592319656045665,0.6788471435923829,21,33,2
29,0.796875,0.7291666666666666,0.7567251461988305,0.6788471435923829,22,33,2
30,0.7916666666666666,0.7291666666666666,0.7504873294346979,0.6788471435923829,23,33,2
31,0.7942708333333334,0.7291666666666666,0.7529782504254643,0.6788471435923829,24,33,2
32,0.8020833333333334,0.7291666666666666,0.7605042016806722,0.6756335282651073,25,33,2
33,0.8020833333333334,0.7291666666666666,0.7605042016806722,0.6756335282651073,25,33,2
1,0.6614583333333334,0.640625,0.5486111111111112,0.5477726574500767,1,33,2
2,0.7578125,0.7604166666666666,0.7076979742173113,0.7100840336134454,1,33,2
3,0.7526041666666666,0.7604166666666666,0.699839552392315,0.7159032424086464,2,33,2
4,0.7604166666666666,0.7552083333333334,0.7115893282826633,0.7053195310714169,2,33,2
5,0.765625,0.765625,0.7178591254939098,0.7148797148797149,3,33,2
6,0.7682291666666666,0.734375,0.7244915233742049,0.6768636768636769,4,33,2
7,0.7734375,0.7552083333333334,0.7293386588458328,0.7053195310714169,5,33,2
8,0.7630208333333334,0.7447916666666666,0.718300321652277,0.6958784548246323,6,33,2
9,0.796875,0.765625,0.7567251461988305,0.7178591254939098,7,33,2
10,0.7916666666666666,0.765625,0.7504873294346979,0.7178591254939098,8,33,2
11,0.7916666666666666,0.765625,0.7504873294346979,0.7178591254939098,9,33,2
12,0.7916666666666666,0.765625,0.7492081115501421,0.7178591254939098,10,33,2
13,0.7864583333333334,0.7708333333333334,0.7429383143388957,0.7226890756302521,11,33,2
14,0.7890625,0.7708333333333334,0.7467245352463622,0.7226890756302521,11,33,2
15,0.7994791666666666,0.7916666666666666,0.7592319656045665,0.7478991596638656,12,33,2
16,0.8020833333333334,0.78125,0.7641506384354291,0.7352941176470589,13,33,2
17,0.8020833333333334,0.7864583333333334,0.762962962962963,0.7429383143388957,14,33,2
18,0.796875,0.7708333333333334,0.7591353576942872,0.7333333333333334,15,33,2
19,0.796875,0.7708333333333334,0.7591353576942872,0.7333333333333334,16,33,2
20,0.7942708333333334,0.7760416666666666,0.7566403273033573,0.7381956556207389,17,33,2
21,0.7994791666666666,0.7760416666666666,0.7616387337057728,0.7381956556207389,18,33,2
22,0.796875,0.7760416666666666,0.7579440762889931,0.7381956556207389,18,33,2
23,0.7994791666666666,0.7760416666666666,0.7604491578290704,0.7381956556207389,18,33,2
24,0.7994791666666666,0.7604166666666666,0.7616387337057728,0.718618580349178,18,33,2
25,0.7994791666666666,0.7552083333333334,0.7616387337057728,0.7138417631203424,19,33,2
26,0.7916666666666666,0.7552083333333334,0.7541534620186305,0.7082915791175044,20,33,2
27,0.8020833333333334,0.7552083333333334,0.766445788917699,0.7082915791175044,21,33,2
28,0.796875,0.75,0.7591353576942872,0.7005847953216374,21,33,2
29,0.7890625,0.75,0.7467245352463622,0.7005847953216374,22,33,2
30,0.796875,0.7447916666666666,0.7567251461988305,0.692779936648924,22,33,2
31,0.796875,0.7447916666666666,0.7567251461988305,0.692779936648924,23,33,2
32,0.796875,0.75,0.7554779087613885,0.7005847953216374,24,33,2
33,0.796875,0.7552083333333334,0.7554779087613885,0.7082915791175044,25,33,2
1,0.7604166666666666,0.71875,0.7037037037037037,0.6481607167096511,1,33,2
2,0.7447916666666666,0.71875,0.6895356895356894,0.6521739130434783,2,33,2
3,0.7604166666666666,0.7135416666666666,0.7085437085437085,0.6437126758662572,3,33,2
4,0.7630208333333334,0.7135416666666666,0.7124778870284281,0.6437126758662572,3,33,2
5,0.7708333333333334,0.7395833333333334,0.7226890756302521,0.6848739495798319,4,33,2
6,0.7734375,0.75,0.725116221664541,0.7005847953216374,4,33,2
7,0.7760416666666666,0.7552083333333334,0.7289915966386555,0.7053195310714169,5,33,2
8,0.7890625,0.7291666666666666,0.742701862069536,0.6611918012759603,6,33,2
9,0.7890625,0.7395833333333334,0.742701862069536,0.6742228858422696,7,33,2
10,0.7838541666666666,0.734375,0.7363488216268085,0.6696244812578023,8,33,2
11,0.7708333333333334,0.75,0.7241289227051562,0.6974789915966386,8,33,2
12,0.7734375,0.7604166666666666,0.7265561694290976,0.7100840336134454,9,33,2
13,0.78125,0.765625,0.7366685171276491,0.7148797148797149,9,33,2
14,0.78125,0.75,0.7366685171276491,0.6942269409422694,9,33,2
15,0.7890625,0.7552083333333334,0.745414364640884,0.7053195310714169,10,33,2
16,0.7890625,0.7552083333333334,0.745414364640884,0.7053195310714169,10,33,2
17,0.7942708333333334,0.7604166666666666,0.7529782504254643,0.7159032424086464,11,33,2
18,0.7864583333333334,0.7552083333333334,0.7429383143388957,0.7082915791175044,12,33,2
19,0.7942708333333334,0.75,0.7517004297114794,0.7035512094698919,13,33,2
20,0.7942708333333334,0.75,0.7517004297114794,0.7035512094698919,14,33,2
21,0.796875,0.75,0.7554779087613885,0.7035512094698919,15,33,2
22,0.7942708333333334,0.765625,0.7529782504254643,0.7207047034103766,16,33,2
23,0.7942708333333334,0.765625,0.7517004297114794,0.7207047034103766,17,33,2
24,0.7994791666666666,0.765625,0.7604491578290704,0.7207047034103766,18,33,2
25,0.7994791666666666,0.7604166666666666,0.7604491578290704,0.7130604288499025,19,33,2
26,0.796875,0.75,0.7579440762889931,0.7005847953216374,20,33,2
27,0.796875,0.75,0.7579440762889931,0.7005847953216374,21,33,2
28,0.796875,0.75,0.7579440762889931,0.7005847953216374,22,33,2
29,0.7942708333333334,0.75,0.7554475319838448,0.7005847953216374,23,33,2
30,0.7942708333333334,0.7552083333333334,0.7566403273033573,0.7082915791175044,23,33,2
31,0.796875,0.75,0.7602996254681648,0.7005847953216374,24,33,2
32,0.7890625,0.7447916666666666,0.7516745838489481,0.6988379909728224,24,33,2
33,0.7890625,0.7447916666666666,0.7516745838489481,0.6988379909728224,25,33,2
1,0.7291666666666666,0.703125,0.6722689075630253,0.6307567731704848,1,33,2
2,0.7265625,0.7291666666666666,0.6749619095987811,0.6903225806451614,2,33,2
3,0.7526041666666666,0.7291666666666666,0.7014119091467157,0.6756335282651073,3,33,2
4,0.7734375,0.71875,0.7279633897090556,0.6596638655462186,3,33,2
5,0.765625,0.7604166666666666,0.7220792588780236,0.7100840336134454,3,33,2
6,0.7942708333333334,0.7552083333333334,0.754227058032423,0.6989491242702253,4,33,2
7,0.7760416666666666,0.75,0.7331178277032488,0.7005847953216374,5,33,2
8,0.7890625,0.7447916666666666,0.7492563302619168,0.6958784548246323,6,33,2
9,0.7916666666666666,0.7552083333333334,0.751737514142557,0.7053195310714169,7,33,2
10,0.7942708333333334,0.7395833333333334,0.7554475319838448,0.6848739495798319,7,33,2
11,0.78125,0.7447916666666666,0.7406073082861555,0.692779936648924,8,33,2
12,0.7890625,0.734375,0.7467245352463622,0.6768636768636769,9,33,2
13,0.7890625,0.7395833333333334,0.7440737236187107,0.6814863968148639,10,33,2
14,0.7890625,0.71875,0.7440737236187107,0.656005308560053,11,33,2
15,0.78125,0.7239583333333334,0.7352941176470589,0.6677007478039383,12,33,2
16,0.7838541666666666,0.7291666666666666,0.7391282995702885,0.6756335282651073,12,33,2
17,0.7916666666666666,0.7239583333333334,0.7492081115501421,0.6605170975813177,12,33,2
18,0.7942708333333334,0.7604166666666666,0.7554475319838448,0.7100840336134454,13,33,2
19,0.7916666666666666,0.7395833333333334,0.7541534620186305,0.6814863968148639,14,33,2
20,0.7916666666666666,0.7447916666666666,0.7529593412249099,0.6895356895356894,14,33,2
21,0.7942708333333334,0.734375,0.7566403273033573,0.6768636768636769,15,33,2
22,0.7916666666666666,0.734375,0.7529593412249099,0.6768636768636769,16,33,2
23,0.7864583333333334,0.7395833333333334,0.7467833247555327,0.6881091617933723,17,33,2
24,0.7838541666666666,0.7395833333333334,0.7443183185592235,0.6881091617933723,18,33,2
25,0.7994791666666666,0.7291666666666666,0.7639375673625803,0.6788471435923829,19,33,2
26,0.8072916666666666,0.734375,0.7725919523672333,0.6894878706199461,20,33,2
27,0.8098958333333334,0.7291666666666666,0.7740211371496288,0.6819166560468969,20,33,2
28,0.8098958333333334,0.7291666666666666,0.7740211371496288,0.6819166560468969,20,33,2
29,0.8098958333333334,0.734375,0.7740211371496288,0.6894878706199461,21,33,2
30,0.8125,0.734375,0.7765637627283013,0.6894878706199461,22,33,2
31,0.8125,0.734375,0.7765637627283013,0.6894878706199461,23,33,2
32,0.8151041666666666,0.7291666666666666,0.777993111141873,0.6819166560468969,24,33,2
33,0.8177083333333334,0.7291666666666666,0.7816764132553606,0.6819166560468969,25,33,2
1,0.703125,0.6875,0.6146478873239437,0.6135265700483092,1,33,2
2,0.7604166666666666,0.7552083333333334,0.7085437085437085,0.7022077022077022,1,33,2
3,0.7734375,0.7447916666666666,0.725116221664541,0.6895356895356894,2,33,2
4,0.7760416666666666,0.7447916666666666,0.7245704753961635,0.6895356895356894,3,33,2
5,0.7734375,0.7552083333333334,0.7205918020858597,0.6989491242702253,3,33,2
6,0.7760416666666666,0.7604166666666666,0.7275517275517276,0.7069674850696748,4,33,2
7,0.7864583333333334,0.7604166666666666,0.7402237402237402,0.7100840336134454,5,33,2
8,0.7916666666666666,0.7552083333333334,0.7478991596638656,0.7022077022077022,6,33,2
9,0.7864583333333334,0.7447916666666666,0.7429383143388957,0.692779936648924,7,33,2
10,0.7838541666666666,0.7604166666666666,0.7391282995702885,0.7100840336134454,8,33,2
11,0.7838541666666666,0.7604166666666666,0.7391282995702885,0.7100840336134454,8,33,2
12,0.78125,0.75,0.7380116959064327,0.6974789915966386,9,33,2
13,0.7838541666666666,0.75,0.7404708200672601,0.6974789915966386,10,33,2
14,0.7786458333333334,0.7395833333333334,0.732842234499693,0.6814863968148639,11,33,2
15,0.7786458333333334,0.75,0.732842234499693,0.6908212560386473,12,33,2
16,0.7760416666666666,0.75,0.7303987199164027,0.6908212560386473,12,33,2
17,0.78125,0.7447916666666666,0.7366685171276491,0.686138448707256,13,33,2
18,0.7864583333333334,0.7447916666666666,0.7442495126705653,0.686138448707256,13,33,2
19,0.7890625,0.7552083333333334,0.7492563302619168,0.6955362866493471,14,33,2
20,0.7786458333333334,0.7447916666666666,0.7355607586424804,0.6895356895356894,14,33,2
21,0.78125,0.75,0.7393243898496848,0.6942269409422694,15,33,2
22,0.7786458333333334,0.75,0.7355607586424804,0.6942269409422694,16,33,2
23,0.7760416666666666,0.7604166666666666,0.7303987199164027,0.7130604288499025,16,33,2
24,0.7734375,0.7604166666666666,0.7279633897090556,0.7130604288499025,17,33,2
25,0.7760416666666666,0.7552083333333334,0.7303987199164027,0.7053195310714169,18,33,2
26,0.7708333333333334,0.7708333333333334,0.7241289227051562,0.7226890756302521,19,33,2
27,0.7734375,0.7708333333333334,0.7279633897090556,0.7255360623781677,20,33,2
28,0.7760416666666666,0.7760416666666666,0.7317738791423003,0.7331178277032488,21,33,2
29,0.7786458333333334,0.765625,0.7342171048881578,0.7207047034103766,22,33,2
30,0.7786458333333334,0.75,0.7355607586424804,0.7005847953216374,22,33,2
31,0.7786458333333334,0.7552083333333334,0.7342171048881578,0.7082915791175044,23,33,2
32,0.7786458333333334,0.7552083333333334,0.7342171048881578,0.7082915791175044,24,33,2
33,0.78125,0.734375,0.7380116959064327,0.686545664073754,25,33,2
1,0.7369791666666666,0.7447916666666666,0.6841873834553405,0.6988379909728224,1,33,2
2,0.7421875,0.7604166666666666,0.6855244980849885,0.718618580349178,1,33,2
3,0.7578125,0.7708333333333334,0.7013222711952294,0.728255275347401,2,33,2
4,0.7473958333333334,0.765625,0.7011912879547552,0.7260187093705407,3,33,2
5,0.7708333333333334,0.7760416666666666,0.7226890756302521,0.7303987199164027,3,33,2
6,0.7630208333333334,0.7708333333333334,0.7139840392879067,0.71658615136876,3,33,2
7,0.7708333333333334,0.765625,0.7226890756302521,0.7117597998331944,4,33,2
8,0.7708333333333334,0.7760416666666666,0.7255360623781677,0.7331178277032488,5,33,2
9,0.7786458333333334,0.7708333333333334,0.7342171048881578,0.7255360623781677,6,33,2
10,0.7734375,0.7552083333333334,0.7279633897090556,0.7022077022077022,7,33,2
11,0.7786458333333334,0.765625,0.7314353889825976,0.7207047034103766,8,33,2
12,0.7682291666666666,0.765625,0.7187970543464846,0.7207047034103766,9,33,2
13,0.7916666666666666,0.765625,0.7451891174518912,0.7178591254939098,10,33,2
14,0.7864583333333334,0.7604166666666666,0.7415966386554622,0.7069674850696748,10,33,2
15,0.7864583333333334,0.7604166666666666,0.7415966386554622,0.7069674850696748,10,33,2
16,0.7916666666666666,0.7552083333333334,0.7478991596638656,0.7022077022077022,10,33,2
17,0.7864583333333334,0.7604166666666666,0.7415966386554622,0.7100840336134454,11,33,2
18,0.7838541666666666,0.734375,0.7377545563006542,0.6696244812578023,12,33,2
19,0.7734375,0.7291666666666666,0.7236427407413535,0.6687458526874586,13,33,2
20,0.78125,0.7291666666666666,0.7338877338877339,0.6687458526874586,14,33,2
21,0.7942708333333334,0.734375,0.7529782504254643,0.6733277731442869,15,33,2
22,0.7864583333333334,0.734375,0.7429383143388957,0.6768636768636769,15,33,2
23,0.7890625,0.7291666666666666,0.7467245352463622,0.6722689075630253,15,33,2
24,0.796875,0.7395833333333334,0.7567251461988305,0.677938808373591,16,33,2
25,0.7916666666666666,0.75,0.7465597465597466,0.6974789915966386,17,33,2
26,0.796875,0.7552083333333334,0.7542016806722689,0.6989491242702253,18,33,2
27,0.8046875,0.75,0.7642725598526703,0.6908212560386473,19,33,2
28,0.8072916666666666,0.7447916666666666,0.7668067226890756,0.686138448707256,20,33,2
29,0.8072916666666666,0.7447916666666666,0.7668067226890756,0.686138448707256,21,33,2
30,0.7942708333333334,0.7552083333333334,0.7503928909367672,0.6989491242702253,22,33,2
31,0.7916666666666666,0.7447916666666666,0.7465597465597466,0.686138448707256,23,33,2
32,0.7916666666666666,0.75,0.7451891174518912,0.6942269409422694,24,33,2
33,0.7890625,0.7447916666666666,0.7440737236187107,0.6825803839535747,25,33,2
1,0.7395833333333334,0.7552083333333334,0.6703296703296704,0.6882147669557406,0,33,2
2,0.7395833333333334,0.7395833333333334,0.6722990271377368,0.6662494785148101,1,33,2
3,0.7447916666666666,0.7552083333333334,0.6843800322061191,0.6955362866493471,2,33,2
4,0.7630208333333334,0.7708333333333334,0.7154559593508514,0.7255360623781677,2,33,2
5,0.7578125,0.7708333333333334,0.7092022441717492,0.7255360623781677,3,33,2
6,0.7578125,0.7447916666666666,0.7045836194131709,0.692779936648924,3,33,2
7,0.7786458333333334,0.75,0.732842234499693,0.6974789915966386,4,33,2
8,0.78125,0.7604166666666666,0.7366685171276491,0.7100840336134454,5,33,2
9,0.78125,0.7604166666666666,0.7380116959064327,0.7100840336134454,6,33,2
10,0.7786458333333334,0.7552083333333334,0.732842234499693,0.7053195310714169,6,33,2
11,0.7942708333333334,0.7604166666666666,0.7529782504254643,0.7100840336134454,7,33,2
12,0.7994791666666666,0.75,0.7592319656045665,0.6974789915966386,8,33,2
13,0.8020833333333334,0.765625,0.762962962962963,0.7117597998331944,9,33,2
14,0.8020833333333334,0.7708333333333334,0.762962962962963,0.7197080291970803,10,33,2
15,0.8020833333333334,0.75,0.762962962962963,0.6974789915966386,11,33,2
16,0.7916666666666666,0.7395833333333334,0.7492081115501421,0.6911991765311374,11,33,2
17,0.7916666666666666,0.7604166666666666,0.7492081115501421,0.7100840336134454,12,33,2
18,0.7916666666666666,0.7447916666666666,0.7504873294346979,0.692779936648924,13,33,2
19,0.7890625,0.7395833333333334,0.7440737236187107,0.6941506308143239,14,33,2
20,0.796875,0.734375,0.7542016806722689,0.686545664073754,14,33,2
21,0.7890625,0.7447916666666666,0.745414364640884,0.692779936648924,15,33,2
22,0.7890625,0.71875,0.7440737236187107,0.6631578947368422,16,33,2
23,0.7890625,0.7239583333333334,0.7440737236187107,0.671052206238888,17,33,2
24,0.7838541666666666,0.7239583333333334,0.7391282995702885,0.671052206238888,18,33,2
25,0.7890625,0.7291666666666666,0.7440737236187107,0.6756335282651073,19,33,2
26,0.7916666666666666,0.734375,0.7478991596638656,0.6834653305317602,19,33,2
27,0.7916666666666666,0.734375,0.7478991596638656,0.6834653305317602,19,33,2
28,0.796875,0.7395833333333334,0.7554779087613885,0.696969696969697,20,33,2
29,0.7994791666666666,0.7395833333333334,0.7592319656045665,0.696969696969697,21,33,2
30,0.8125,0.734375,0.7742873003951278,0.6894878706199461,22,33,2
31,0.8125,0.734375,0.775438596491228,0.686545664073754,23,33,2
32,0.8125,0.71875,0.775438596491228,0.6664951106536283,24,33,2
33,0.8229166666666666,0.7239583333333334,0.7879142300194932,0.6742533371746855,25,33,2
